transaction_id,customer_id,merchant_id,amount,currency,timestamp,device_id,ip_address,country,payment_method,transaction_status,customer_age_days,customer_transaction_count,customer_avg_amount,customer_max_amount,customer_usual_country,customer_usual_device,transactions_last_10m,transactions_last_1h,transactions_last_24h,is_new_device,is_new_country,is_unusual_hour,is_fraud
txn_005005,cust_0004,merch_032,24007.22,INR,2026-08-19T22:23:14.354674,dev_0004_secondary,103.21.147.33,IN,upi,success,835,23,24730.45,74467.9,IN,dev_0004_primary,0,0,0,0,0,0,0
txn_005006,cust_0114,merch_007,81025.89,INR,2026-08-19T22:50:11.209899,dev_0114_primary,103.21.147.200,IN,net_banking,success,952,18,208116.05,635647.91,IN,dev_0114_primary,0,0,0,0,0,0,0
txn_005007,cust_0129,merch_007,5.0,INR,2026-08-19T23:07:59.801559,dev_7889,45.154.255.153,IN,debit_card,success,962,27,21428.01,113792.02,IN,dev_0129_primary,0,0,1,1,0,1,1
txn_005008,cust_0052,merch_014,1581.7,INR,2026-08-19T23:12:24.995612,dev_0052_primary,103.21.52.254,IN,upi,success,1195,14,5544.21,25863.96,IN,dev_0052_primary,0,0,0,0,0,0,0
txn_005009,cust_0176,merch_005,1766.7,INR,2026-08-19T23:23:36.530790,dev_0176_primary,103.21.168.176,IN,upi,success,353,24,1272.83,5653.58,IN,dev_0176_primary,3,4,0,0,0,0,0
txn_005010,cust_0034,merch_026,6249.94,INR,2026-08-19T23:28:40.304680,dev_0034_primary,103.21.120.92,IN,upi,success,1016,17,1554.63,4446.85,IN,dev_0034_primary,0,0,0,0,0,0,0
txn_005011,cust_0030,merch_019,32558.43,INR,2026-08-19T23:32:23.952735,dev_0030_primary,103.21.160.58,IN,upi,success,180,19,19501.32,76933.61,IN,dev_0030_primary,0,0,0,0,0,0,0
txn_005012,cust_0022,merch_008,3043.05,INR,2026-08-19T23:32:45.038410,dev_0022_primary,103.21.49.97,IN,net_banking,success,1164,21,2810.82,5693.69,IN,dev_0022_primary,0,0,1,0,0,0,0
txn_005013,cust_0086,merch_024,3649.98,INR,2026-08-19T23:46:54.016777,dev_0086_primary,103.21.12.3,IN,debit_card,success,333,22,1262.6,6173.76,IN,dev_0086_primary,0,0,2,0,0,0,0
txn_005014,cust_0086,merch_029,897.26,INR,2026-08-19T23:47:57.607293,dev_0086_primary,103.21.244.219,IN,credit_card,success,333,23,1366.4,6173.76,IN,dev_0086_primary,1,1,3,0,0,0,0
txn_005015,cust_0154,merch_031,7472.65,INR,2026-08-19T23:53:53.377387,dev_0154_primary,103.21.41.9,GB,upi,success,550,23,22586.42,43587.67,GB,dev_0154_primary,0,0,2,0,0,0,0
txn_005016,cust_0008,merch_012,405556.95,INR,2026-08-20T00:08:47.159258,dev_0008_primary,103.21.100.55,IN,net_banking,success,207,24,54976.68,252254.06,IN,dev_0008_primary,0,0,0,0,0,1,0
txn_005017,cust_0201,merch_031,32224.31,INR,2026-08-20T00:15:44.686287,dev_0201_primary,103.21.25.103,SG,debit_card,success,311,16,27468.63,59523.65,SG,dev_0201_primary,1,5,0,0,0,1,0
txn_005018,cust_0107,merch_028,29185.62,INR,2026-08-20T00:45:04.089819,dev_0107_primary,103.21.158.8,US,debit_card,success,1240,31,53821.28,215494.44,US,dev_0107_primary,0,0,1,0,0,1,0
txn_005019,cust_0114,merch_020,182270.23,INR,2026-08-20T00:48:57.915321,dev_0114_primary,103.21.147.200,IN,net_banking,success,953,19,201427.09,635647.91,IN,dev_0114_primary,0,0,1,0,0,1,0
txn_005020,cust_0183,merch_032,16504.31,INR,2026-08-20T01:17:50.586237,dev_0183_primary,103.21.68.157,IN,upi,success,509,20,10866.11,33248.65,IN,dev_0183_primary,0,0,1,0,0,1,0
txn_005021,cust_0135,merch_034,435894.23,INR,2026-08-20T01:34:51.778231,dev_0135_primary,103.21.162.208,IN,upi,success,264,25,622940.59,1589189.14,IN,dev_0135_primary,0,0,1,0,0,1,0
txn_005022,cust_0187,merch_016,249856.83,INR,2026-08-20T02:18:49.377474,dev_0187_secondary,103.21.148.226,IN,net_banking,success,1148,23,275960.84,969412.98,IN,dev_0187_primary,0,0,0,0,0,1,0
txn_005023,cust_0067,merch_017,1963.25,INR,2026-08-20T02:45:25.619454,dev_0067_primary,103.21.178.51,IN,upi,success,631,15,1203.84,5607.49,IN,dev_0067_primary,0,0,2,0,0,1,0
txn_005024,cust_0079,merch_029,3911.93,INR,2026-08-20T02:59:45.128983,dev_0079_primary,103.21.123.21,IN,upi,success,408,15,4626.88,22915.04,IN,dev_0079_primary,0,0,0,0,0,1,0
txn_005025,cust_0216,merch_017,3477.93,INR,2026-08-20T03:01:13.512858,dev_0216_primary,103.21.65.112,IN,debit_card,success,528,14,2978.42,9806.26,IN,dev_0216_primary,0,0,0,0,0,1,0
txn_005026,cust_0080,merch_021,2590.07,INR,2026-08-20T03:14:55.702446,dev_0080_primary,103.21.179.164,IN,upi,success,252,24,2087.53,4066.68,IN,dev_0080_primary,0,0,0,0,0,1,0
txn_005027,cust_0002,merch_006,4246.64,INR,2026-08-20T03:26:52.914300,dev_0002_newphone,103.21.65.247,IN,upi,success,270,26,5000.62,13138.38,IN,dev_0002_primary,0,0,0,1,0,1,0
txn_005028,cust_0104,merch_006,3034.72,INR,2026-08-20T03:40:52.798393,dev_0104_primary,103.21.224.7,AE,upi,success,549,17,3515.56,7223.33,AE,dev_0104_primary,0,0,0,0,0,1,0
txn_005029,cust_0173,merch_014,3236.14,INR,2026-08-20T03:47:56.568637,dev_0173_primary,103.21.86.233,IN,upi,success,725,25,3502.76,9054.25,IN,dev_0173_primary,0,0,0,0,0,1,0
txn_005030,cust_0117,merch_016,1808.08,INR,2026-08-20T03:59:50.331721,dev_0117_newphone,103.21.227.85,IN,credit_card,success,495,23,2745.64,7692.4,IN,dev_0117_primary,0,0,0,1,0,1,0
txn_005031,cust_0121,merch_023,1503.66,INR,2026-08-20T04:00:23.066921,dev_0121_newphone,103.21.33.77,IN,credit_card,success,559,18,1320.49,5142.59,IN,dev_0121_primary,0,0,0,1,0,1,0
txn_005032,cust_0109,merch_002,10415.83,INR,2026-08-20T04:04:11.365667,dev_0109_primary,103.21.87.219,IN,net_banking,success,308,21,15629.06,28404.83,IN,dev_0109_primary,0,0,0,0,0,1,0
txn_005033,cust_0082,merch_009,4699.68,INR,2026-08-20T04:24:47.672451,dev_0082_primary,103.21.131.158,IN,debit_card,success,210,11,6577.53,11105.1,IN,dev_0082_primary,0,0,0,0,0,1,0
txn_005034,cust_0246,merch_019,50985.56,INR,2026-08-20T04:26:06.492891,dev_0246_primary,103.21.207.162,IN,net_banking,success,1215,20,93092.85,316825.92,IN,dev_0246_primary,0,0,1,0,0,1,0
txn_005035,cust_0078,merch_005,13236.94,INR,2026-08-20T05:01:40.169749,dev_0078_primary,103.21.211.150,IN,debit_card,success,720,23,3196.82,6026.24,IN,dev_0078_primary,0,0,0,0,0,0,0
txn_005036,cust_0122,merch_019,87025.49,INR,2026-08-20T05:23:12.053916,dev_0122_secondary,103.21.104.123,IN,debit_card,success,765,22,51337.21,213932.26,IN,dev_0122_primary,0,0,2,0,0,0,0
txn_005037,cust_0033,merch_004,25907.32,INR,2026-08-20T06:06:48.864218,dev_0033_primary,103.21.42.192,IN,upi,success,450,22,59612.43,208519.52,IN,dev_0033_primary,0,0,0,0,0,0,0
txn_005038,cust_0236,merch_026,36246.42,INR,2026-08-20T06:07:38.842635,dev_0236_primary,103.21.162.209,IN,upi,success,942,21,16872.95,46797.73,IN,dev_0236_primary,0,0,1,0,0,0,0
txn_005039,cust_0087,merch_016,249.68,INR,2026-08-20T06:25:00.677376,dev_0087_primary,103.21.153.154,IN,debit_card,success,967,23,284.33,979.66,IN,dev_0087_primary,0,0,0,0,0,0,0
txn_005040,cust_0074,merch_021,3168.58,INR,2026-08-20T06:35:24.095788,dev_0074_primary,103.21.227.33,IN,net_banking,success,676,20,4212.81,9667.96,IN,dev_0074_primary,0,0,0,0,0,0,0
txn_005041,cust_0203,merch_028,4047.37,INR,2026-08-20T06:55:17.819752,dev_0203_primary,103.21.72.34,IN,upi,success,481,16,7381.64,34560.04,IN,dev_0203_primary,0,0,0,0,0,0,0
txn_005042,cust_0055,merch_007,184.71,INR,2026-08-20T07:08:33.906513,dev_0055_newphone,103.21.172.220,IN,credit_card,success,1061,22,319.03,900.73,IN,dev_0055_primary,0,0,0,1,0,0,0
txn_005043,cust_0165,merch_028,409.74,INR,2026-08-20T07:26:38.006633,dev_0165_primary,103.21.136.248,AE,net_banking,success,1089,21,616.65,1487.34,AE,dev_0165_primary,0,0,1,0,0,0,0
txn_005044,cust_0128,merch_003,14859.92,INR,2026-08-20T07:41:52.677191,dev_0128_primary,103.21.188.243,SG,upi,success,1066,27,4532.25,9583.87,SG,dev_0128_primary,0,0,1,0,0,0,0
txn_005045,cust_0192,merch_008,40409.65,INR,2026-08-20T07:53:56.111161,dev_0192_primary,103.21.182.193,IN,credit_card,success,841,24,60875.98,331465.16,IN,dev_0192_primary,0,0,0,0,0,0,0
txn_005046,cust_0173,merch_018,4130.19,INR,2026-08-20T08:03:55.014646,dev_0173_primary,103.21.86.233,IN,upi,success,725,26,3492.51,9054.25,IN,dev_0173_primary,0,0,1,0,0,0,0
txn_005047,cust_0058,merch_031,11256.29,INR,2026-08-20T08:47:27.039544,dev_0058_primary,103.21.151.182,IN,upi,success,80,21,13658.8,64364.47,IN,dev_0058_primary,0,0,0,0,0,0,0
txn_005048,cust_0198,merch_024,83579.59,INR,2026-08-20T08:50:44.827937,dev_0198_primary,103.21.196.41,IN,debit_card,success,263,21,24991.92,67183.66,IN,dev_0198_primary,0,0,1,0,0,0,0
txn_005049,cust_0208,merch_031,102856.31,INR,2026-08-20T08:53:22.992483,dev_0208_primary,103.21.23.34,IN,upi,success,1138,27,45990.81,139288.46,IN,dev_0208_primary,0,0,0,0,0,0,0
txn_005050,cust_0122,merch_008,139053.88,INR,2026-08-20T09:00:24.962046,dev_syndicate_2,45.154.255.99,IN,debit_card,success,765,23,52888.87,213932.26,IN,dev_0122_primary,4,9,8,1,0,0,1
txn_005051,cust_0092,merch_002,38108.7,INR,2026-08-20T09:19:27.474394,dev_0092_primary,103.21.18.155,IN,upi,success,192,16,36672.29,154729.17,IN,dev_0092_primary,0,0,0,0,0,0,0
txn_005052,cust_0129,merch_018,9869.37,INR,2026-08-20T09:48:04.683559,dev_0129_primary,103.21.156.74,IN,net_banking,success,963,28,20662.9,113792.02,IN,dev_0129_primary,0,0,2,0,0,0,0
txn_005053,cust_0156,merch_012,9322.06,INR,2026-08-20T10:23:12.135305,dev_0156_primary,103.21.40.167,IN,credit_card,success,1081,17,12858.45,62528.72,IN,dev_0156_primary,0,0,0,0,0,0,0
txn_005054,cust_0069,merch_025,10.0,INR,2026-08-20T10:32:51.304344,dev_1424,185.220.101.137,IN,credit_card,failed,604,15,1602.15,4183.91,US,dev_0069_primary,0,0,0,1,1,0,1
txn_005055,cust_0032,merch_008,20870.41,INR,2026-08-20T10:33:10.532532,dev_0032_primary,103.21.134.56,IN,net_banking,success,1230,17,7869.68,21989.66,IN,dev_0032_primary,0,0,0,0,0,0,0
txn_005056,cust_0212,merch_014,10138.96,INR,2026-08-20T11:15:33.366573,dev_0212_primary,103.21.37.127,IN,upi,success,969,20,7289.86,13795.04,IN,dev_0212_primary,0,0,1,0,0,0,0
txn_005057,cust_0001,merch_014,107250.52,INR,2026-08-20T11:28:21.518826,dev_0001_primary,103.21.11.196,IN,credit_card,success,926,23,117851.67,539905.54,IN,dev_0001_primary,0,0,0,0,0,0,0
txn_005058,cust_0177,merch_008,1029.4,INR,2026-08-20T11:29:59.181007,dev_0177_newphone,103.21.75.119,IN,debit_card,success,80,22,1832.56,3874.96,IN,dev_0177_primary,0,0,0,1,0,0,0
txn_005059,cust_0067,merch_018,745.63,INR,2026-08-20T11:30:03.905643,dev_0067_primary,103.21.178.51,IN,upi,success,631,16,1251.31,5607.49,IN,dev_0067_primary,0,0,1,0,0,0,0
txn_005060,cust_0167,merch_032,15284.49,INR,2026-08-20T12:20:15.849653,dev_0167_primary,103.21.194.38,US,upi,success,377,15,4012.16,16329.14,US,dev_0167_primary,0,0,0,0,0,0,0
txn_005061,cust_0201,merch_020,14299.3,INR,2026-08-20T12:21:05.164712,dev_0201_primary,103.21.25.103,SG,debit_card,success,311,17,27748.37,59523.65,SG,dev_0201_primary,0,0,1,0,0,0,0
txn_005062,cust_0230,merch_008,150.48,INR,2026-08-20T12:29:54.443690,dev_0230_primary,103.21.155.154,IN,upi,success,168,20,401.95,1086.32,IN,dev_0230_primary,0,0,1,0,0,0,0
txn_005063,cust_0088,merch_022,9583.49,INR,2026-08-20T12:43:39.458191,dev_0088_primary,103.21.238.131,IN,debit_card,success,1183,21,7116.01,27515.06,IN,dev_0088_primary,0,0,0,0,0,0,1
txn_005064,cust_0204,merch_001,53308.45,INR,2026-08-20T12:45:35.164947,dev_0204_primary,103.21.151.55,IN,credit_card,success,538,17,9543.14,25630.85,IN,dev_0204_primary,0,0,0,0,0,0,0
txn_005065,cust_0092,merch_032,45153.11,INR,2026-08-20T12:52:51.835197,dev_0092_primary,103.21.187.41,IN,debit_card,success,192,17,36756.79,154729.17,IN,dev_0092_primary,0,0,1,0,0,0,0
txn_005066,cust_0201,merch_014,26972.63,INR,2026-08-20T13:14:44.498011,dev_0201_primary,103.21.25.103,SG,debit_card,success,311,18,27001.2,59523.65,SG,dev_0201_primary,0,1,2,0,0,0,0
txn_005067,cust_0109,merch_005,27840.96,INR,2026-08-20T13:15:47.687171,dev_0109_primary,103.21.87.219,IN,net_banking,success,308,22,15392.09,28404.83,IN,dev_0109_primary,0,0,1,0,0,0,0
txn_005068,cust_0163,merch_014,21194.39,INR,2026-08-20T14:05:03.562655,dev_0163_primary,103.21.188.63,AE,debit_card,success,539,28,16022.15,56362.13,AE,dev_0163_primary,0,0,1,0,0,0,0
txn_005069,cust_0012,merch_017,11504.38,INR,2026-08-20T14:17:58.084872,dev_0012_primary,103.21.223.200,IN,credit_card,success,1222,19,27489.56,42000.01,IN,dev_0012_primary,0,0,0,0,0,0,0
txn_005070,cust_0225,merch_014,4628.55,INR,2026-08-20T14:27:47.527256,dev_0225_primary,103.21.165.239,US,net_banking,success,608,15,1385.09,2278.34,US,dev_0225_primary,0,0,0,0,0,0,0
txn_005071,cust_0124,merch_034,4120.19,INR,2026-08-20T14:35:23.098490,dev_0124_primary,103.21.194.51,IN,net_banking,success,1158,14,4428.36,14686.51,IN,dev_0124_primary,0,0,0,0,0,0,0
txn_005072,cust_0078,merch_007,5162.93,INR,2026-08-20T14:37:21.967774,dev_0078_primary,103.21.211.150,IN,net_banking,success,720,24,3615.16,13236.94,IN,dev_0078_primary,0,0,1,0,0,0,0
txn_005073,cust_0053,merch_011,1527.03,INR,2026-08-20T14:57:03.496819,dev_0053_secondary,103.21.250.226,US,upi,success,297,18,1633.16,7319.68,US,dev_0053_primary,0,0,0,0,0,0,0
txn_005074,cust_0048,merch_004,42568.7,INR,2026-08-20T15:55:41.485791,dev_0048_primary,103.21.43.173,IN,credit_card,success,997,18,43420.47,208321.18,IN,dev_0048_primary,0,0,0,0,0,0,0
txn_005075,cust_0028,merch_005,12684.36,INR,2026-08-20T16:11:22.364584,dev_0028_newphone,103.21.112.173,IN,net_banking,success,958,28,34403.53,128926.71,IN,dev_0028_primary,0,0,0,1,0,0,0
txn_005076,cust_0216,merch_018,2033.67,INR,2026-08-20T16:17:54.092624,dev_0216_primary,103.21.65.112,IN,debit_card,success,528,15,3011.72,9806.26,IN,dev_0216_primary,0,0,1,0,0,0,0
txn_005077,cust_0051,merch_018,2484.18,INR,2026-08-20T16:21:22.860462,dev_0051_primary,103.21.104.74,IN,credit_card,success,1173,19,2080.5,4369.19,IN,dev_0051_primary,2,3,1,0,0,0,0
txn_005078,cust_0140,merch_015,3278.46,INR,2026-08-20T16:23:12.052809,dev_0140_primary,103.21.67.167,IN,upi,success,605,20,3811.35,16391.96,IN,dev_0140_primary,0,0,0,0,0,0,0
txn_005079,cust_0079,merch_021,1832.99,INR,2026-08-20T17:54:27.807876,dev_0079_primary,103.21.182.56,US,upi,success,408,16,4582.19,22915.04,IN,dev_0079_primary,0,0,1,0,1,0,0
txn_005080,cust_0234,merch_023,590.14,INR,2026-08-20T18:30:14.580182,dev_0234_secondary,103.21.180.80,IN,net_banking,success,870,15,416.35,1551.38,IN,dev_0234_primary,0,0,0,0,0,0,0
txn_005081,cust_0186,merch_008,50747.96,INR,2026-08-20T18:36:05.910970,dev_0186_primary,103.21.85.85,IN,upi,success,420,23,60375.2,188310.32,IN,dev_0186_primary,0,0,0,0,0,0,0
txn_005082,cust_0060,merch_021,33416.89,INR,2026-08-20T18:56:31.462708,dev_0060_primary,103.21.159.143,IN,upi,success,322,18,34347.57,182901.22,IN,dev_0060_primary,0,0,0,0,0,0,0
txn_005083,cust_0152,merch_011,2411.05,INR,2026-08-20T18:58:38.528464,dev_0152_newphone,103.21.58.134,IN,debit_card,success,1081,18,5724.31,30677.16,IN,dev_0152_primary,0,0,0,1,0,0,0
txn_005084,cust_0132,merch_023,969.96,INR,2026-08-20T18:59:07.526423,dev_0132_primary,103.21.154.244,IN,upi,success,569,25,2827.42,7186.88,IN,dev_0132_primary,0,0,0,0,0,0,0
txn_005085,cust_0227,merch_016,14009.67,INR,2026-08-20T19:16:09.283216,dev_0227_primary,103.21.232.38,IN,upi,success,881,17,14007.19,30039.42,IN,dev_0227_primary,0,0,0,0,0,0,0
txn_005086,cust_0229,merch_026,570.14,INR,2026-08-20T19:30:22.370009,dev_0229_primary,103.21.126.89,IN,debit_card,success,699,13,335.81,794.35,IN,dev_0229_primary,0,0,0,0,0,0,0
txn_005087,cust_0179,merch_007,6515.33,INR,2026-08-20T19:43:34.767588,dev_0179_primary,103.21.126.218,IN,debit_card,success,848,24,4590.27,17040.34,IN,dev_0179_primary,3,4,0,0,0,0,0
txn_005088,cust_0087,merch_002,367.07,INR,2026-08-20T19:44:29.824592,dev_0087_primary,103.21.153.154,IN,net_banking,success,967,24,282.89,979.66,IN,dev_0087_primary,0,0,1,0,0,0,0
txn_005089,cust_0015,merch_032,3701.98,INR,2026-08-20T19:52:42.381363,dev_0015_secondary,103.21.159.104,IN,net_banking,success,344,21,3543.47,19182.01,IN,dev_0015_primary,0,0,0,0,0,0,0
txn_005090,cust_0162,merch_002,8646.04,INR,2026-08-20T19:57:24.271024,dev_0162_primary,103.21.95.143,IN,credit_card,success,833,24,18639.04,84496.75,IN,dev_0162_primary,0,0,0,0,0,0,0
txn_005091,cust_0236,merch_009,4453.45,INR,2026-08-20T20:06:34.823134,dev_0236_primary,103.21.40.3,IN,upi,success,942,22,17753.56,46797.73,IN,dev_0236_primary,0,0,1,0,0,0,0
txn_005092,cust_0250,merch_009,67531.88,INR,2026-08-20T20:10:55.875182,dev_0250_primary,103.21.72.39,IN,net_banking,success,245,14,23818.39,114406.99,IN,dev_0250_primary,0,0,0,0,0,0,0
txn_005093,cust_0083,merch_028,1330.51,INR,2026-08-20T20:12:25.192826,dev_0083_newphone,103.21.171.149,IN,debit_card,success,847,20,1587.29,7612.83,IN,dev_0083_primary,0,0,0,1,0,0,0
txn_005094,cust_0214,merch_002,15624.82,INR,2026-08-20T20:17:48.062179,dev_0214_primary,103.21.150.184,IN,credit_card,success,1147,21,22789.94,86902.4,IN,dev_0214_primary,0,0,0,0,0,0,0
txn_005095,cust_0163,merch_002,120527.73,INR,2026-08-20T21:03:30.716151,dev_0163_primary,103.21.188.63,AE,debit_card,success,539,29,16200.5,56362.13,AE,dev_0163_primary,0,0,1,0,0,0,0
txn_005096,cust_0233,merch_003,35644.54,INR,2026-08-20T21:06:12.500194,dev_0233_primary,103.21.39.90,IN,net_banking,success,641,21,36981.81,152271.26,IN,dev_0233_primary,0,0,0,0,0,0,0
txn_005097,cust_0060,merch_021,18762.28,INR,2026-08-20T21:18:19.468104,dev_0060_secondary,103.21.159.143,IN,debit_card,success,322,19,34298.59,182901.22,IN,dev_0060_primary,0,0,1,0,0,0,0
txn_005098,cust_0139,merch_017,29566.77,INR,2026-08-20T21:45:46.617615,dev_0139_primary,103.21.124.192,IN,debit_card,success,466,12,40555.54,107922.05,IN,dev_0139_primary,0,0,0,0,0,0,0
txn_005099,cust_0021,merch_029,2491.39,INR,2026-08-20T21:49:34.907580,dev_0021_secondary,103.21.139.235,IN,net_banking,success,672,17,1173.86,4053.09,IN,dev_0021_primary,0,0,0,0,0,0,0
txn_005100,cust_0246,merch_006,101199.43,INR,2026-08-20T21:55:22.492976,dev_0246_primary,103.21.207.162,IN,net_banking,success,1215,21,91087.74,316825.92,IN,dev_0246_primary,2,4,1,0,0,0,0
txn_005101,cust_0108,merch_018,8400.91,INR,2026-08-20T22:01:20.521587,dev_0108_primary,103.21.193.52,IN,upi,success,558,20,6762.24,19256.53,IN,dev_0108_primary,0,0,0,0,0,0,0
txn_005102,cust_0205,merch_016,689.7,INR,2026-08-20T22:07:13.606483,dev_0205_secondary,103.21.211.232,IN,upi,success,628,17,785.94,2270.52,IN,dev_0205_primary,0,0,0,0,0,0,0
txn_005103,cust_0078,merch_023,5844.51,INR,2026-08-20T22:38:06.349358,dev_0078_primary,103.21.211.150,IN,debit_card,success,720,25,3677.07,13236.94,IN,dev_0078_primary,0,0,2,0,0,0,0
txn_005104,cust_0216,merch_018,4627.77,INR,2026-08-20T22:41:35.410511,dev_0216_newphone,103.21.65.112,IN,debit_card,success,528,16,2950.59,9806.26,IN,dev_0216_primary,0,0,2,1,0,0,0
txn_005105,cust_0092,merch_017,30770.08,INR,2026-08-20T23:09:13.575319,dev_0092_primary,103.21.187.41,IN,debit_card,success,192,18,37223.25,154729.17,IN,dev_0092_primary,0,0,2,0,0,0,0
txn_005106,cust_0183,merch_023,10388.32,INR,2026-08-20T23:18:07.235643,dev_0183_primary,103.21.68.157,IN,upi,success,509,21,11134.59,33248.65,IN,dev_0183_primary,0,0,1,0,0,0,0
txn_005107,cust_0138,merch_023,1945.11,INR,2026-08-20T23:24:36.016311,dev_0138_primary,103.21.83.182,IN,upi,success,990,14,1130.63,2282.63,IN,dev_0138_primary,0,0,0,0,0,0,0
txn_005108,cust_0037,merch_026,65080.4,INR,2026-08-20T23:45:01.590481,dev_0037_primary,103.21.73.225,IN,net_banking,success,968,22,67677.49,134911.66,IN,dev_0037_primary,0,0,0,0,0,0,0
txn_005109,cust_0011,merch_022,497.71,INR,2026-08-20T23:45:08.857908,dev_0011_primary,103.21.208.16,IN,debit_card,success,126,19,641.0,3112.36,IN,dev_0011_primary,0,0,0,0,0,0,0
txn_005110,cust_0091,merch_024,19530.12,INR,2026-08-20T23:48:20.574540,dev_0091_primary,103.21.91.230,IN,upi,success,344,17,24233.01,121243.86,IN,dev_0091_primary,0,0,0,0,0,0,0
txn_005111,cust_0062,merch_002,315.52,INR,2026-08-20T23:56:56.743644,dev_0062_primary,103.21.73.172,IN,debit_card,success,1207,12,434.49,1021.23,IN,dev_0062_primary,0,0,0,0,0,0,0
txn_005112,cust_0162,merch_018,17427.62,INR,2026-08-21T00:04:39.348458,dev_0162_primary,103.21.95.143,US,debit_card,success,834,25,18239.32,84496.75,IN,dev_0162_primary,0,0,1,0,1,1,0
txn_005113,cust_0225,merch_007,1172.98,INR,2026-08-21T00:11:46.199295,dev_0225_primary,103.21.208.212,US,upi,success,609,16,1587.81,4628.55,US,dev_0225_primary,0,0,1,0,0,1,0
txn_005114,cust_0150,merch_031,1500.97,INR,2026-08-21T00:14:31.789416,dev_0150_primary,103.21.35.107,IN,credit_card,success,299,20,1573.0,4053.11,IN,dev_0150_primary,0,0,0,0,0,1,0
txn_005115,cust_0098,merch_019,19490.89,INR,2026-08-21T00:27:37.218050,dev_0098_secondary,103.21.225.121,IN,upi,success,1155,12,30699.15,52538.2,IN,dev_0098_primary,0,0,0,0,0,1,0
txn_005116,cust_0175,merch_035,1250.43,INR,2026-08-21T00:34:59.093574,dev_0175_primary,103.21.212.48,IN,upi,success,223,24,1115.21,3189.07,IN,dev_0175_primary,0,0,0,0,0,1,0
txn_005117,cust_0222,merch_009,9186.54,INR,2026-08-21T00:36:51.023438,dev_0222_primary,103.21.100.28,SG,net_banking,success,497,24,7626.53,17720.58,SG,dev_0222_primary,0,0,0,0,0,1,0
txn_005118,cust_0210,merch_030,180378.75,INR,2026-08-21T00:39:36.610772,dev_0210_primary,103.21.138.58,IN,net_banking,success,150,9,137721.34,395691.69,IN,dev_0210_primary,0,0,0,0,0,1,0
txn_005119,cust_0214,merch_034,41848.24,INR,2026-08-21T00:55:10.073021,dev_0214_primary,14.139.88.7,US,credit_card,success,1148,22,22464.25,86902.4,IN,dev_0214_primary,0,0,1,0,1,1,0
txn_005120,cust_0148,merch_025,4867.94,INR,2026-08-21T01:32:37.973135,dev_0148_primary,103.21.114.87,IN,upi,success,276,22,4004.46,14336.54,IN,dev_0148_primary,0,0,0,0,0,1,0
txn_005121,cust_0249,merch_010,4490.94,INR,2026-08-21T02:15:05.929346,dev_0249_primary,103.21.100.131,IN,debit_card,success,1007,27,2936.58,14614.8,IN,dev_0249_primary,0,0,0,0,0,1,0
txn_005122,cust_0005,merch_031,43649.59,INR,2026-08-21T02:25:25.763251,dev_0005_primary,103.21.222.162,IN,net_banking,success,802,26,43915.39,214977.69,IN,dev_0005_primary,0,0,0,0,0,1,0
txn_005123,cust_0206,merch_031,1076.5,INR,2026-08-21T02:29:31.366705,dev_0206_newphone,103.21.214.46,SG,upi,success,114,26,1133.23,10000.0,SG,dev_0206_primary,0,0,0,1,0,1,0
txn_005124,cust_0116,merch_021,7858.2,INR,2026-08-21T02:40:22.591681,dev_0116_primary,103.21.202.120,AE,debit_card,success,838,27,11553.38,34362.6,AE,dev_0116_primary,0,0,0,0,0,1,0
txn_005125,cust_0032,merch_035,11784.48,INR,2026-08-21T03:20:17.988128,dev_0032_primary,103.21.134.56,IN,net_banking,success,1231,18,8591.94,21989.66,IN,dev_0032_primary,0,0,1,0,0,1,0
txn_005126,cust_0244,merch_004,3295.55,INR,2026-08-21T04:08:10.101321,dev_0244_primary,103.21.208.91,IN,upi,success,364,27,4684.11,20913.43,IN,dev_0244_primary,0,0,0,0,0,1,0
txn_005127,cust_0098,merch_009,10003.9,INR,2026-08-21T04:14:26.185607,dev_0098_primary,103.21.225.121,IN,upi,success,1155,13,29836.98,52538.2,IN,dev_0098_primary,0,0,1,0,0,1,0
txn_005128,cust_0149,merch_001,917.84,INR,2026-08-21T04:20:12.554730,dev_0149_primary,103.21.187.128,IN,net_banking,success,882,16,1384.62,4100.47,IN,dev_0149_primary,0,0,0,0,0,1,0
txn_005129,cust_0007,merch_028,2241.39,INR,2026-08-21T04:52:52.108379,dev_0007_primary,103.21.161.168,IN,debit_card,success,990,23,1574.4,6620.88,IN,dev_0007_primary,0,0,0,0,0,1,0
txn_005130,cust_0012,merch_018,34263.31,INR,2026-08-21T05:08:27.154347,dev_0012_primary,103.21.26.56,IN,credit_card,success,1223,20,26690.3,42000.01,IN,dev_0012_primary,0,0,1,0,0,0,0
txn_005131,cust_0009,merch_029,36198.07,INR,2026-08-21T05:48:56.231046,dev_0009_primary,103.21.146.188,IN,debit_card,success,1008,18,7088.88,26063.08,IN,dev_0009_primary,0,0,0,0,0,0,0
txn_005132,cust_0237,merch_024,3409.67,INR,2026-08-21T05:50:14.346684,dev_0237_primary,103.21.146.182,IN,credit_card,success,1206,24,3215.94,6756.39,IN,dev_0237_primary,3,2,0,0,0,0,0
txn_005133,cust_0179,merch_024,11894.61,INR,2026-08-21T06:04:14.461092,dev_0179_newphone,103.21.126.218,IN,debit_card,success,849,25,4667.27,17040.34,IN,dev_0179_primary,0,0,1,1,0,0,0
